tip	date	distance	residual
hCoV-19/Chile/AN-142304/2021|EPI_ISL_4632362|2021-08-20	2021.6328767123289	0.0011680614371636622	3.2414776702818565E-4
hCoV-19/Chile/BI-142073/2021|EPI_ISL_4631963|2021-08-21	2021.6356164383562	0.001129061437163662	2.839710118332317E-4
hCoV-19/Chile/AR-146377/2021|EPI_ISL_4632304|2021-08-26	2021.6493150684933	0.001131061437163662	2.8008723585868506E-4
hCoV-19/Chile/AN-145005/2021|EPI_ISL_4635568|2021-08-26	2021.6493150684933	0.0011710614371636622	3.2008723585868516E-4
hCoV-19/Chile/VS-146999/2021|EPI_ISL_4632490|2021-09-01	2021.6657534246576	0.001129061437163662	2.7102670468918456E-4
hCoV-19/Chile/RM-147001/2021|EPI_ISL_4632497|2021-09-01	2021.6657534246576	0.0011700614371636623	3.120267046891848E-4
hCoV-19/Chile/RM-150516/2021|EPI_ISL_4659625|2021-09-09	2021.6876712328767	0.0011700614371636623	3.0261266312988787E-4
hCoV-19/Chile/RM-154232/2021|EPI_ISL_4656395|2021-09-16	2021.7068493150684	0.001292061437163662	4.163753767654334E-4
hCoV-19/Chile/RM-154229/2021|EPI_ISL_4656386|2021-09-16	2021.7068493150684	0.001253061437163662	3.773753767654334E-4
hCoV-19/Chile/RM-153536/2021|EPI_ISL_5010784|2021-09-17	2021.7095890410958	0.001253061437163662	3.761986215705907E-4
hCoV-19/Chile/RM-154230/2021|EPI_ISL_4656394|2021-09-16	2021.7068493150684	0.001332061437163662	4.563753767654335E-4
hCoV-19/Chile/RM-154974/2021|EPI_ISL_5011224|2021-09-20	2021.717808219178	0.0012930614371636621	4.1266835598572954E-4
hCoV-19/Chile/RM-154228/2021|EPI_ISL_4656382|2021-09-16	2021.7068493150684	0.001292061437163662	4.163753767654334E-4
hCoV-19/Chile/RM-153101/2021|EPI_ISL_12144487|2021-09-16	2021.7068493150684	0.001167061437163662	2.913753767654335E-4
hCoV-19/Chile/RM-144552/2021|EPI_ISL_4652787|2021-08-27	2021.6520547945206	0.0011280614371636621	2.7591048066373134E-4
hCoV-19/Peru/TAC-INS-6124/2021|EPI_ISL_5115889|2021-08-23	2021.641095890411	0.001167061437163662	3.196175014434353E-4
hCoV-19/Peru/TUM-INS-6000/2021|EPI_ISL_5115772|2021-08-27	2021.6520547945206	7.96061437163662E-4	-5.608951933626881E-5
hCoV-19/Peru/TUM-INS-6763/2021|EPI_ISL_5199065|2021-08-16	2021.6219178082192	7.580614371636619E-4	-8.11452121921107E-5
hCoV-19/Peru/TUM-INS-6762/2021|EPI_ISL_5199160|2021-08-18	2021.627397260274	7.580614371636619E-4	-8.349872258190717E-5
hCoV-19/Peru/TUM-INS-6904/2021|EPI_ISL_5199066|2021-08-23	2021.641095890411	8.77061437163662E-4	2.961750144343518E-5
hCoV-19/Peru/TUM-INS-6908/2021|EPI_ISL_5199068|2021-08-27	2021.6520547945206	8.38061437163662E-4	-1.4089519336268766E-5
hCoV-19/Chile/AN-153014/2021|EPI_ISL_4654495|2021-09-15	2021.704109589041	7.130614371636619E-4	-1.6144786803961295E-4
hCoV-19/Chile/AN-149684/2021|EPI_ISL_4632055|2021-09-07	2021.682191780822	0.001005061437163662	1.3996617351968413E-4
hCoV-19/Chile/AP-149817/2021|EPI_ISL_4632054|2021-09-06	2021.6794520547944	0.0011410614371636621	2.7714292871463793E-4
hCoV-19/Chile/AP-155962/2021|EPI_ISL_5431319|2021-09-20	2021.717808219178	0.0011410614371636621	2.6066835598572953E-4
hCoV-19/Chile/AP-156960/2021|EPI_ISL_5411217|2021-09-22	2021.7232876712328	0.0011400614371636622	2.5731484559593314E-4
hCoV-19/Chile/AP-156963/2021|EPI_ISL_5411220|2021-09-22	2021.7232876712328	0.001139061437163662	2.56314845595933E-4
hCoV-19/Chile/CO-152485/2021|EPI_ISL_4704282|2021-09-14	2021.7013698630137	0.0011380614371636621	2.6472888715523E-4
hCoV-19/Chile/TA-148308/2021|EPI_ISL_4636141|2021-09-03	2021.6712328767123	0.0011790614371636624	3.1867319429938843E-4
hCoV-19/Chile/AN-152112/2021|EPI_ISL_4655465|2021-09-07	2021.682191780822	0.0011410614371636621	2.759661735196842E-4
hCoV-19/Chile/RM-154255/2021|EPI_ISL_4656276|2021-09-15	2021.704109589041	0.001139061437163662	2.645521319603872E-4
hCoV-19/Chile/LI-152256/2021|EPI_ISL_4654370|2021-09-13	2021.6986301369864	0.0012000614371636624	3.27905642350184E-4
hCoV-19/Chile/LI-149959/2021|EPI_ISL_4655067|2021-09-07	2021.682191780822	0.0012610614371636622	3.959661735196843E-4
hCoV-19/Chile/LI-158996/2021|EPI_ISL_5421825|2021-09-27	2021.7369863013698	0.0012610614371636622	3.7243106962138645E-4
hCoV-19/Chile/LI-159002/2021|EPI_ISL_5421828|2021-09-27	2021.7369863013698	0.0012600614371636623	3.7143106962138654E-4
hCoV-19/Chile/LI-149314/2021|EPI_ISL_4658005|2021-09-06	2021.6794520547944	0.0012590614371636622	3.95142928714638E-4
hCoV-19/Chile/VS-157665/2021|EPI_ISL_5431602|2021-09-27	2021.7369863013698	0.0011020614371636621	2.1343106962138638E-4
hCoV-19/Chile/AR-154056/2021|EPI_ISL_5431294|2021-09-16	2021.7068493150684	0.0010600614371636622	1.843753767654336E-4
hCoV-19/Chile/RM-158715/2021|EPI_ISL_5543959|2021-09-27	2021.7369863013698	0.0011400614371636622	2.5143106962138644E-4
hCoV-19/Chile/AN-148446/2021|EPI_ISL_4636170|2021-09-04	2021.6739726027397	0.001139061437163662	2.7749643910443436E-4
hCoV-19/Chile/BI-153731/2021|EPI_ISL_5010797|2021-09-17	2021.7095890410958	0.0011790614371636624	3.0219862157059105E-4
hCoV-19/Chile/RM-155010/2021|EPI_ISL_12144495|2021-09-20	2021.717808219178	0.001437061437163662	5.566683559857294E-4
hCoV-19/Chile/LI-151187/2021|EPI_ISL_4636503|2021-09-12	2021.695890410959	0.001051061437163662	1.8008239754502644E-4
hCoV-19/Chile/LI-155866/2021|EPI_ISL_5010967|2021-09-20	2021.717808219178	0.001051061437163662	1.7066835598572951E-4
hCoV-19/Chile/LI-149958/2021|EPI_ISL_4655066|2021-09-07	2021.682191780822	0.001051061437163662	1.8596617351968416E-4
hCoV-19/Chile/LI-149960/2021|EPI_ISL_4655070|2021-09-07	2021.682191780822	0.001051061437163662	1.8596617351968416E-4
hCoV-19/Chile/LI-155870/2021|EPI_ISL_5010978|2021-09-21	2021.7205479452055	0.001049061437163662	1.6749160079088674E-4
hCoV-19/Chile/TA-148314/2021|EPI_ISL_4636146|2021-09-03	2021.6712328767123	0.0010070614371636621	1.4667319429938815E-4
hCoV-19/Peru/TUM-INS-6159/2021|EPI_ISL_5115926|2021-08-28	2021.654794520548	0.0010060614371636622	1.527337254688887E-4
hCoV-19/Peru/TUM-INS-6001/2021|EPI_ISL_5115773|2021-08-28	2021.654794520548	9.990614371636621E-4	1.4573372546888863E-4
hCoV-19/Peru/TUM-INS-6758/2021|EPI_ISL_5199311|2021-08-25	2021.6465753424657	9.610614371636622E-4	1.112639910536389E-4
hCoV-19/Peru/TUM-INS-6760/2021|EPI_ISL_5199064|2021-08-23	2021.641095890411	9.530614371636622E-4	1.056175014434354E-4
hCoV-19/Peru/TUM-INS-6155/2021|EPI_ISL_5115922|2021-08-25	2021.6465753424657	9.12061437163662E-4	6.226399105363869E-5
hCoV-19/Peru/TUM-INS-5996/2021|EPI_ISL_5115768|2021-08-25	2021.6465753424657	9.11061437163662E-4	6.126399105363877E-5
hCoV-19/Peru/TUM-INS-5995/2021|EPI_ISL_5115767|2021-08-26	2021.6493150684933	9.520614371636622E-4	1.0108723585868515E-4
hCoV-19/Peru/TUM-INS-6907/2021|EPI_ISL_5199161|2021-08-24	2021.6438356164383	9.520614371636622E-4	1.0344074624859265E-4
hCoV-19/Peru/TUM-INS-6761/2021|EPI_ISL_5199310|2021-08-21	2021.6356164383562	9.510614371636622E-4	1.0597101183323183E-4
hCoV-19/Peru/TUM-INS-6151/2021|EPI_ISL_5115914|2021-08-26	2021.6493150684933	9.490614371636621E-4	9.808723585868508E-5
hCoV-19/Peru/TUM-INS-6759/2021|EPI_ISL_5199063|2021-08-23	2021.641095890411	9.08061437163662E-4	6.0617501443435175E-5
hCoV-19/Peru/TUM-INS-6156/2021|EPI_ISL_5115923|2021-08-28	2021.654794520548	9.480614371636621E-4	9.473372546888858E-5
hCoV-19/Peru/TUM-INS-6157/2021|EPI_ISL_5115924|2021-08-28	2021.654794520548	9.06061437163662E-4	5.2733725468888533E-5
hCoV-19/Peru/TUM-INS-6158/2021|EPI_ISL_5115925|2021-08-25	2021.6465753424657	9.880614371636622E-4	1.382639910536389E-4
hCoV-19/Peru/LAM-INS-8251/2021|EPI_ISL_5935470|2021-10-01	2021.7479452054795	0.0011550614371636622	2.617240488416825E-4
hCoV-19/Panama/PA780073-GMI/2021|EPI_ISL_11686336|2021-09-21	2021.7205479452055	9.700614371636622E-4	8.849160079088688E-5
hCoV-19/Colombia/ANT-LDSP909/2021|EPI_ISL_5143461|2021-09-20	2021.717808219178	8.85061437163662E-4	4.6683559857293826E-6
hCoV-19/Chile/AP-142898/2021|EPI_ISL_4635775|2021-08-19	2021.6301369863013	8.37061437163662E-4	-5.675477776860842E-6
hCoV-19/Chile/TA-154220/2021|EPI_ISL_4656305|2021-09-14	2021.7013698630137	8.38061437163662E-4	-3.527111284477012E-5
hCoV-19/Chile/TA-154245/2021|EPI_ISL_4656312|2021-09-18	2021.7123287671234	8.38061437163662E-4	-3.997813362447409E-5
hCoV-19/USA/WA-UW-21042420997/2021|EPI_ISL_2082680|2021-04-24	2021.309589041096	0.001138061437163662	4.330048800285089E-4
hCoV-19/Spain/GA-CHUVI-19433903/2021|EPI_ISL_4951714|2021-09-07	2021.682191780822	0.001000061437163662	1.3496617351968412E-4
hCoV-19/Spain/HUB01189/2021|EPI_ISL_2861764|2021-06-16	2021.454794520548	7.130614371636619E-4	-5.436314530204143E-5
hCoV-19/Spain/CT-HUB01113/2021|EPI_ISL_2637363|2021-06-10	2021.4383561643835	6.720614371636619E-4	-8.8302614132541E-5
hCoV-19/Argentina/PAIS-E0395/2021|EPI_ISL_5332817|2021-09-13	2021.6986301369864	0.001006061437163662	1.339056423501836E-4
hCoV-19/Argentina/PAIS-E0551/2021|EPI_ISL_6680347|2021-09-30	2021.7452054794521	0.0010070614371636621	1.149008040365251E-4
hCoV-19/Argentina/INEI109837/2021|EPI_ISL_5159065|2021-08-15	2021.6191780821919	9.650614371636622E-4	1.270315430027323E-4
hCoV-19/Argentina/INEI111112/2021|EPI_ISL_6694799|2021-09-17	2021.7095890410958	9.640614371636621E-4	8.719862157059082E-5
hCoV-19/Argentina/INEI111360/2021|EPI_ISL_6694982|2021-09-19	2021.7150684931507	0.001003061437163662	1.2384511118068318E-4
hCoV-19/Argentina/INEI109519/2021|EPI_ISL_5158901|2021-08-10	2021.6054794520549	8.81061437163662E-4	4.891531897738982E-5
hCoV-19/Argentina/INEI109645/2021|EPI_ISL_6694408|2021-08-12	2021.6109589041096	9.20061437163662E-4	8.556180858759342E-5
hCoV-19/Argentina/INEI111070/2021|EPI_ISL_6694771|2021-09-11	2021.6931506849314	0.001003061437163662	1.3325915274009113E-4
hCoV-19/France/CVL-IPP26858/2021|EPI_ISL_4461459|2021-09-07	2021.682191780822	8.78061437163662E-4	1.2966173519684079E-5
hCoV-19/France/CVL-IPP26859/2021|EPI_ISL_4461460|2021-09-07	2021.682191780822	8.78061437163662E-4	1.2966173519684079E-5
hCoV-19/Panama/GMI-PAM61767/2021|EPI_ISL_11696281|2021-08-10	2021.6054794520549	9.190614371636619E-4	8.691531897738977E-5
hCoV-19/Spain/GA-CHUVI-51681816/2021|EPI_ISL_4951724|2021-09-12	2021.695890410959	7.150614371636618E-4	-1.559176024549738E-4
hCoV-19/France/ARA-HCL021111678701/2021|EPI_ISL_2676754|2021-06-15	2021.4520547945206	7.920614371636619E-4	2.5813609892801266E-5
hCoV-19/Chile/RM-122569/2021|EPI_ISL_3185544|2021-07-08	2021.5150684931507	7.150614371636618E-4	-7.825175959024681E-5
hCoV-19/France/PAC-IHU-10453-Nova2A/2021|EPI_ISL_3054759|2021-06-03	2021.4191780821918	8.800614371636621E-4	1.2793467223180235E-4
hCoV-19/France/PAC-IHU-12099_Nova1/2021|EPI_ISL_2659752|2021-06-14	2021.4493150684932	8.810614371636621E-4	1.1599036508775523E-4
hCoV-19/France/IDF-IPP18602/2021|EPI_ISL_3355768|2021-07-21	2021.5506849315068	0.0010880614371636622	2.7945042287579893E-4
hCoV-19/France/PAC-IHU-22543-N1/2021|EPI_ISL_3802771|2021-08-04	2021.5890410958905	9.640614371636621E-4	1.3897585014689044E-4
hCoV-19/France/PAC-LBM-ALPHABIO-484010607283/2021|EPI_ISL_2544804|2021-06-08	2021.4328767123288	8.400614371636621E-4	8.205089625725566E-5
hCoV-19/France/HDF-HMN-21072120282/2021|EPI_ISL_3393407|2021-07-03	2021.5013698630137	0.0010630614371636622	2.756320163843002E-4
hCoV-19/France/BRE-IPP26811/2021|EPI_ISL_4461418|2021-08-30	2021.6602739726027	0.0010040614371636621	1.4838021507909216E-4
hCoV-19/Canada/QC-L00378930001/2021|EPI_ISL_6423849|2021-08-11	2021.6082191780822	0.0011260614371636623	2.927385637824364E-4
hCoV-19/France/IDF-HMN-21062300392/2021|EPI_ISL_2878277|2021-06-24	2021.4767123287672	9.19061437163662E-4	1.4222281313855075E-4
hCoV-19/Peru/LIM-UPCH-1131/2021|EPI_ISL_5147261|2021-08-03	2021.5863013698631	0.0010840614371636621	2.601526053418442E-4
hCoV-19/France/ARA-CHUGA-1065843093/2021|EPI_ISL_2603417|2021-06-08	2021.4328767123288	7.940614371636619E-4	3.6050896257255514E-5
hCoV-19/France/ARA-HCL021093718801/2021|EPI_ISL_2373881|2021-05-19	2021.3780821917808	7.540614371636619E-4	1.9586000155664366E-5
hCoV-19/Chile/TA-154187/2021|EPI_ISL_5010713|2021-09-13	2021.6986301369864	8.370614371636621E-4	-3.5094357649816284E-5
hCoV-19/Chile/TA-155717/2021|EPI_ISL_5010728|2021-09-20	2021.717808219178	8.38061437163662E-4	-4.233164401427057E-5
hCoV-19/Peru/TUM-INS-9241/2021|EPI_ISL_6574274|2021-10-12	2021.7780821917809	9.610614371636622E-4	5.477974169752428E-5
hCoV-19/France/IDF-HMN-21062230261/2021|EPI_ISL_2795848|2021-06-22	2021.4712328767123	7.140614371636619E-4	-6.0423676471541856E-5
hCoV-19/France/BRE-IPP28582/2021|EPI_ISL_4951026|2021-09-21	2021.7205479452055	0.0010840614371636621	2.0249160079088683E-4
hCoV-19/Chile/RM-155162/2021|EPI_ISL_5011090|2021-09-21	2021.7205479452055	9.830614371636622E-4	1.0149160079088687E-4
hCoV-19/France/PAC-HCL021111882201/2021|EPI_ISL_2676790|2021-06-18	2021.4602739726026	8.34061437163662E-4	6.42833443080512E-5
hCoV-19/Argentina/INEI109799/2021|EPI_ISL_5159058|2021-08-17	2021.6246575342466	9.580614371636621E-4	1.1767803261293576E-4
hCoV-19/France/PAC-Toulon-1071067756/2021|EPI_ISL_3601568|2021-07-12	2021.5260273972603	9.27061437163662E-4	1.2904121963004938E-4
hCoV-19/France/IDF-IPP28868/2021|EPI_ISL_5054085|2021-09-28	2021.7397260273972	0.001039061437163662	1.492543144264325E-4
hCoV-19/France/IDF-HMN-21072200551/2021|EPI_ISL_3391450|2021-07-01	2021.495890410959	7.090614371636619E-4	-7.601447322590357E-5
hCoV-19/France/BRE-2106551258/2021|EPI_ISL_7814254|2021-06-22	2021.4712328767123	7.460614371636619E-4	-2.8423676471541837E-5
hCoV-19/France/PAC-IHU-16709-Nova1A/2021|EPI_ISL_3054780|2021-07-07	2021.5123287671233	8.360614371636621E-4	4.392499560459614E-5
hCoV-19/France/IDF-IPP18606/2021|EPI_ISL_3355771|2021-07-21	2021.5506849315068	9.18061437163662E-4	1.094504228757987E-4
hCoV-19/Chile/AN-148444/2021|EPI_ISL_4636168|2021-09-04	2021.6739726027397	0.001041061437163662	1.7949643910443436E-4
hCoV-19/Chile/AN-148438/2021|EPI_ISL_4636163|2021-09-04	2021.6739726027397	0.001042061437163662	1.8049643910443428E-4
hCoV-19/Chile/TA-151668/2021|EPI_ISL_4653669|2021-09-11	2021.6931506849314	0.0010450614371636622	1.7525915274009128E-4
hCoV-19/Chile/TA-151662/2021|EPI_ISL_4653667|2021-09-11	2021.6931506849314	0.0010450614371636622	1.7525915274009128E-4
hCoV-19/Chile/AN-148439/2021|EPI_ISL_4636164|2021-09-04	2021.6739726027397	0.0010400614371636622	1.7849643910443445E-4
hCoV-19/Chile/LI-155869/2021|EPI_ISL_5411167|2021-09-21	2021.7205479452055	0.001116061437163662	2.3449160079088674E-4
hCoV-19/Chile/TA-151666/2021|EPI_ISL_4653604|2021-09-11	2021.6931506849314	9.890614371636619E-4	1.19259152740091E-4
hCoV-19/Chile/RM-126254/2021|EPI_ISL_11976067|2021-07-14	2021.531506849315	7.97061437163662E-4	-3.312290759858137E-6
hCoV-19/Canada/UN-50870/2021|EPI_ISL_12387687|2021-04-20	2021.2986301369863	6.690614371636619E-4	-3.128809919178714E-5
hCoV-19/USA/TX-CDC-QDX24325970/2021|EPI_ISL_2133308|2021-04-24	2021.309589041096	5.880614371636618E-4	-1.1699511997149124E-4
hCoV-19/Mexico/ROO_InDRE_FB28037_S6080/2021|EPI_ISL_3923936|2021-07-27	2021.5671232876712	6.710614371636619E-4	-1.446101082937019E-4
hCoV-19/USA/MN-CDC-IBX058731748819/2021|EPI_ISL_3353384|2021-07-31	2021.5780821917808	6.710614371636619E-4	-1.4931712907340587E-4
hCoV-19/USA/IN-CDC-ASC210062317/2021|EPI_ISL_2181306|2021-05-11	2021.3561643835617	6.290614371636618E-4	-9.599995828503882E-5
hCoV-19/Spain/GA-CHUVI-51599863/2021|EPI_ISL_2967886|2021-05-10	2021.3534246575343	7.070614371636619E-4	-1.682320309019604E-5
hCoV-19/Spain/GA-CHUVI-19333001/2021|EPI_ISL_2967804|2021-05-15	2021.3671232876711	7.070614371636619E-4	-2.2706979064631718E-5
hCoV-19/Spain/GA-VITHAS-51600945/2021|EPI_ISL_2285161|2021-05-11	2021.3561643835617	6.650614371636618E-4	-5.999995828503881E-5
hCoV-19/Spain/GA-CHUVI-51600935/2021|EPI_ISL_2967887|2021-05-11	2021.3561643835617	6.250614371636617E-4	-9.999995828503892E-5
hCoV-19/Spain/GA-VITHAS-51592625/2021|EPI_ISL_1824682|2021-04-29	2021.323287671233	6.250614371636617E-4	-8.587889594603802E-5
hCoV-19/Spain/GA-VITHAS-51600944/2021|EPI_ISL_2285160|2021-05-11	2021.3561643835617	6.630614371636618E-4	-6.199995828503886E-5
hCoV-19/Spain/GA-VITHAS-51592630/2021|EPI_ISL_1824684|2021-04-29	2021.323287671233	5.830614371636618E-4	-1.2787889594603795E-4
hCoV-19/Spain/GA-VITHAS-51592626/2021|EPI_ISL_1824683|2021-04-29	2021.323287671233	6.230614371636618E-4	-8.787889594603796E-5
hCoV-19/USA/FL-CDC-ASC210046545/2021|EPI_ISL_1690269|2021-04-04	2021.2547945205479	5.460614371636617E-4	-1.3546001607308243E-4
hCoV-19/USA/FL-CDC-ASC210046515/2021|EPI_ISL_1690245|2021-04-04	2021.2547945205479	5.460614371636617E-4	-1.3546001607308243E-4
hCoV-19/France/IDF-HMN-21052170099/2021|EPI_ISL_2333747|2021-05-11	2021.3561643835617	6.780614371636618E-4	-4.699995828503882E-5
hCoV-19/France/IDF-HMN-21052170218/2021|EPI_ISL_2229053|2021-05-10	2021.3534246575343	6.780614371636618E-4	-4.5823203090196094E-5
hCoV-19/France/PAC-IHU-9893_Illu1/2021|EPI_ISL_2454005|2021-05-25	2021.3945205479451	7.660614371636623E-4	2.4525468986164316E-5
hCoV-19/USA/WA-UW-21042249403/2021|EPI_ISL_2037537|2021-04-22	2021.304109589041	8.450614371636624E-4	1.4235839041841687E-4
hCoV-19/France/IDF-SLS762106003001/2021|EPI_ISL_2533828|2021-06-01	2021.4136986301369	0.0011830614371636625	4.332881826217103E-4
hCoV-19/France/IDF-SLS762105090564/2021|EPI_ISL_2420342|2021-05-22	2021.386301369863	6.830614371636618E-4	-5.494426542919698E-5
hCoV-19/USA/FL-CDC-QDX27028089/2021|EPI_ISL_3352858|2021-07-17	2021.5397260273974	7.180614371636618E-4	-8.584255634460855E-5
hCoV-19/Chile/VS-158165/2021|EPI_ISL_5011933|2021-09-28	2021.7397260273972	7.590614371636623E-4	-1.3074568557356725E-4
hCoV-19/USA/IL-CDC-ASC210035195/2021|EPI_ISL_2042805|2021-04-28	2021.3205479452056	5.940614371636617E-4	-1.1570214075119528E-4
hCoV-19/Chile/RM-129281/2021|EPI_ISL_3364885|2021-07-22	2021.5534246575342	8.060614371636623E-4	-3.7263323191547362E-6
hCoV-19/USA/WY-WYPHL-21098008/2021|EPI_ISL_6371301|2021-09-30	2021.7452054794521	8.910614371636624E-4	-1.0991959634745708E-6
hCoV-19/Chile/RM-131096/2021|EPI_ISL_12012952|2021-07-28	2021.5698630136985	8.250614371636623E-4	8.213136511344842E-6
hCoV-19/USA/NJ-PHEL-V21026621/2021|EPI_ISL_6367659|2021-10-06	2021.7616438356165	9.750614371636625E-4	7.584027286702507E-5
hCoV-19/Peru/LIM-UPCH-1200/2021|EPI_ISL_5147461|2021-08-17	2021.6246575342466	8.500614371636623E-4	9.67803261293595E-6
hCoV-19/Peru/LIM-UPCH-1203/2021|EPI_ISL_5147342|2021-08-17	2021.6246575342466	8.500614371636623E-4	9.67803261293595E-6
hCoV-19/Peru/LIM-UPCH-1352/2021|EPI_ISL_5146954|2021-09-16	2021.7068493150684	9.810614371636626E-4	1.0537537676543396E-4
hCoV-19/Peru/LIM-INS-7468/2021|EPI_ISL_5595826|2021-09-27	2021.7369863013698	9.380614371636624E-4	4.9431069621386626E-5
hCoV-19/Peru/LIM-UPCH-1327/2021|EPI_ISL_5146980|2021-09-16	2021.7068493150684	8.970614371636624E-4	2.1375376765433757E-5
hCoV-19/Peru/LIM-UPCH-1331/2021|EPI_ISL_5147362|2021-09-21	2021.7205479452055	8.140614371636623E-4	-6.750839920911301E-5
hCoV-19/Peru/LIM-UPCH-1306/2021|EPI_ISL_5146981|2021-09-21	2021.7205479452055	8.970614371636624E-4	1.5491600790887056E-5
hCoV-19/Peru/LIM-UPCH-1335/2021|EPI_ISL_5146982|2021-09-16	2021.7068493150684	8.970614371636624E-4	2.1375376765433757E-5
hCoV-19/Peru/LIM-UPCH-1330/2021|EPI_ISL_5147504|2021-09-21	2021.7205479452055	8.970614371636624E-4	1.5491600790887056E-5
hCoV-19/Peru/LIM-UPCH-1314/2021|EPI_ISL_5146971|2021-09-18	2021.7123287671234	9.390614371636624E-4	6.1021866375526304E-5
